ID_Intervencion	Fecha	Actor	N_Op	Tipo	Antes	Despues	Justificacion
RPM-2008-08-14:2038:1	2008-08-14	Andrés Velasco Brañes	2	SIMBOLO_SUELTO	otros posibles eventos que apuntan a la dirección opuesta. M) Menciona el señor Ministro, que primero	otros posibles eventos que apuntan a la dirección opuesta. Menciona el señor Ministro, que primero	Residuo de glifos entre dos oraciones: 'M)' suelto no forma nada y la oración siguiente ya abre con su mayúscula. MEDIDO CON CUIDADO, y es el caso más extremo hasta ahora de la sección 8 ter: la cadena 'M)' aparece unas 78 veces en el corpus y todas menos esta son el cierre legítimo de una sigla real ('IPoM', 'TPM', 'RPM', 'IREM', 'TCM', 'ICOM'). Es decir 1 residuo contra 77 usos legítimos. Una regla ciega de borrar 'M)' habría destruido setenta y siete siglas.
RPM-2008-08-14:2041:1	2008-08-14	Enrique Marshall Rivera	1	LETRA_CONFUNDIDA	la caída en el ingreso real disponible de ios hogares	la caída en el ingreso real disponible de los hogares	I por ele. 'ios' no es palabra. Medido: 'ios hogares' aparece 2 veces en el corpus frente a 'los hogares' 110, y 'ios' en total 92 contra 30.883 de 'los'. Es el segundo defecto sistemático más frecuente del corpus y la sección 1 no exige corroboración.
RPM-2008-08-14:2041:1	2008-08-14	Enrique Marshall Rivera	2	SIMBOLO_SUELTO	y dosificar los ajustes requeridos en los próximos meses. V Señala el Consejero señor Enrique Marshall	y dosificar los ajustes requeridos en los próximos meses. Señala el Consejero señor Enrique Marshall	Letra suelta entre dos oraciones: 'V' no forma nada y la oración siguiente ya abre con su mayúscula. MEDIDO CON CUIDADO, sección 8 ter: ' V ' con espacios aparece 13 veces en el corpus y el reparto es el inverso del caso 'M)': 11 son residuos sueltos (206:3, 1004:1, 1013:3, esta, 3597:1, 3914:1, 3939:1, 4121:1, 5066:1, 5326:1, 6009:4) y sólo 2 son usos legítimos de la letra como figura ('descarta que sea una V porque no hay un rebote', 'un camino intermedio entre la V y la W'). Aquí la medición manda en cada caso: con 'M)' era 1 residuo contra 77 siglas y con ' V ' son 11 residuos contra 2 figuras.
RPM-2008-08-14:2042:1	2008-08-14	Manuel Marfán Lewis	1	PALABRA_ERRONEA	acotada y prudente; no se trata tampoco de políticas de s/70c/( fuerte, pero a la vez también persistente	acotada y prudente; no se trata tampoco de políticas de shock fuerte, pero a la vez también persistente	La cadena 's/70c/(' es basura de OCR que ocupa el lugar de la palabra 'shock': s por s, / por h, 70 por ho, /( por k. La lectura no es una suposición: la misma cadena aparece 3 veces en el corpus y en RPM-2007-11-13:1536:1 convive con la forma bien escrita en la misma frase y en posición paralela ('sensible a shocks de términos de intercambio que a s/70c/(s financieros'). Además 'shock' aparece 3 veces en esta misma fila y 12 en la sesión, así que la forma correcta está corroborada donde el criterio exige. Esta es la tercera y última ocurrencia: con ella queda liquidado el residuo (1467:1 y 1536:1 se corrigieron en la ronda 168).
RPM-2008-08-14:2042:1	2008-08-14	Manuel Marfán Lewis	2	PUNTUACION	de sorpresas inflacionarias de oferta de las más variadas naturalezas, que en el caso actual ya lleva casi una década,. Agrega que	de sorpresas inflacionarias de oferta de las más variadas naturalezas, que en el caso actual ya lleva casi una década. Agrega que	Coma suelta después del punto, a mitad de fila. No es el artefacto estructural de las fórmulas de cierre: medido en todo el corpus, coma+punto aparece 98 veces y 95 de ellas siguen a una fórmula de transición ('A continuación,.', 'No habiendo más comentarios,.', 'Continuando con la votación,.', 'Para concluir con la votación,.'), que no se tocan. Fuera de esa forma sólo hay tres casos: RPM-2011-10-13:4390:1 ('la Zona Euro,. Al respecto'), ya corregido y documentado como precedente; este; y RPM-2008-03-13:1731:2 ('señor Manuel Marfán,.'), que queda para su ronda. La reparación es única: se quita la coma y no se altera ninguna letra.
RPM-2008-08-14:2043:1	2008-08-14	Jorge Desormeaux Jiménez	1	LETRA_CONFUNDIDA	señala el señor Vicepresidente que este nesgo ha sido reemplazado por otro	señala el señor Vicepresidente que este riesgo ha sido reemplazado por otro	'nesgo' no es palabra: falta el arranque 'rie' y quedó una ene. La oración no admite otra lectura y el contexto lo confirma sin margen: la frase anterior habla de 'los riesgos de una implosión del sistema financiero' que 'han ido desapareciendo', y esta dice que ese riesgo 'ha sido reemplazado por otro'. Sección 1, que no exige corroboración. Medido: 'nesgo' aparece 29 veces en 29 filas del corpus y las 29 son hueco de 'riesgo' ('dicho nesgo es importante', 'inclinación por nesgo', 'escenario de nesgo', 'premios por nesgo', 'poner en nesgo la recuperación'), nunca de 'sesgo'; 'riesgo' aparece 3.721 veces. DEFECTO SISTEMATICO: quedan 28 ocurrencias en 28 filas por corregir, y ya está previsto como ejemplo en la tabla de la sección 1 del criterio.
RPM-2008-08-14:2044:1	2008-08-14	José De Gregorio Rebeco	1	PALABRA_SOBRANTE	pues en el escenario más probable ello es lo que debiera seguir ocurriendo. Por lo todo lo anterior, el señor Presidente vota	pues en el escenario más probable ello es lo que debiera seguir ocurriendo. Por todo lo anterior, el señor Presidente vota	Sobra el primer 'lo'. La reparación es única: quitar el segundo daría 'Por lo todo anterior', que no es gramatical, y 'Por todo lo anterior' es la fórmula de cierre fija del acta, que aparece 37 veces en el corpus. Como la cadena defectuosa no es gramatical y el candidato es uno solo, no hay lectura alternativa que proteger y no se pide corroboración en la fila o en la sesión.
RPM-2008-08-14:2044:1	2008-08-14	José De Gregorio Rebeco	2	LETRA_CONFUNDIDA	las turbulencias externas con implicancias cambiarlas de distinto ciclo	las turbulencias externas con implicancias cambiarias de distinto ciclo	SE CORRIGE AHORA Y SE RETIRA LA MARCA DE LA RONDA 175, donde se marcó este caso por falta de corroboración en la fila y en la sesión. Estaba mal marcado: es la misma familia que 'cambiaría' por 'cambiaria' que la sección 3 ter manda corregir sin corroboración, y la medición lo zanja. Las 8 ocurrencias de 'cambiarlas' del corpus están todas en posición de adjetivo ('paridades cambiarlas' 4 veces, 'implicancias cambiarlas', 'expectativas cambiarlas', 'coberturas cambiarlas', 'tensiones financieras y cambiarlas') y 'cambiarias' aparece 19 veces en exactamente esos marcos ('paridades cambiarias', 'tensiones cambiarias', 'expectativas cambiarias', 'primas cambiarias', 'licitaciones cambiarias'). La diferencia con 'cambiaría' es un solo glifo (ele por i) y el lugar admite una sola categoría. Quedan 7 ocurrencias pendientes.
RPM-2015-08-13:6920:1	2015-08-13	Diego Gianelli Gómez	1	PALABRA_PARTIDA	de actividad de Estados Unidos de América conocidos desde la última reunión del Federal Open M arket Committee, FOMC	de actividad de Estados Unidos de América conocidos desde la última reunión del Federal Open Market Committee, FOMC	Espacio intrapalabra: 'M arket' es 'Market' partido en dos. Se reúne sin alterar una letra, sección 1 bis. Medido: 'Market Committee' aparece 8 veces en el corpus y 'M arket' 1.
RPM-2015-08-13:6920:1	2015-08-13	Diego Gianelli Gómez	2	PALABRA_PARTIDA	su presentación informando que en m ateria de commodities se observan movimientos a la baja	su presentación informando que en materia de commodities se observan movimientos a la baja	Espacio intrapalabra: 'm ateria' por 'materia'. Medido: 'en materia de commodities' aparece 26 veces en el corpus y la forma partida 1. Sección 1 bis: se reúne sin cambiar una letra.
RPM-2015-08-13:6920:1	2015-08-13	Diego Gianelli Gómez	3	PALABRA_PARTIDA	que estuvo rezagada debido a la m ayor demanda de gasolina en Estados Unidos de América	que estuvo rezagada debido a la mayor demanda de gasolina en Estados Unidos de América	Espacio intrapalabra: 'm ayor' por 'mayor'. La frase exacta no aparece en el corpus, pero la sección 1 bis no pide corroboración porque lo único que se hace es quitar un espacio: no se toca ninguna letra y no hay otra lectura posible.
RPM-2015-08-13:6920:1	2015-08-13	Diego Gianelli Gómez	4	PALABRA_ERRONEA	se explica principalmente por el efecto del traspaso de la depreciación cambiaría a precios	se explica principalmente por el efecto del traspaso de la depreciación cambiaria a precios	Tilde por i. 'cambiaría' es condicional del verbo cambiar y en posición de adjetivo es ortográficamente imposible: la sección 3 ter dice que esas formas se corrigen por muchas veces que se repitan. Es el defecto más numeroso del corpus (241 contra 72). 'cambiaria' aparece 0 veces en esta fila y 0 en la sesión, pero la sección 3 ter no pide corroboración cuando la forma defectuosa no puede existir en ese lugar; 'cambiario' sí aparece 2 veces en la sesión.
RPM-2015-08-13:6920:1	2015-08-13	Diego Gianelli Gómez	5	PALABRA_ERRONEA	Brasil y Colombia, en tanto, no han modificado sus políticas de intervención cambiaría.	Brasil y Colombia, en tanto, no han modificado sus políticas de intervención cambiaria.	Segunda ocurrencia del mismo defecto en esta fila y por la misma razón: 'cambiaria' es adjetivo y 'cambiaría' condicional, imposible en este lugar. Se corrige por separado porque el fragmento anterior es distinto.
RPM-2015-08-13:6920:1	2015-08-13	Diego Gianelli Gómez	6	PALABRA_OMITIDA	las proyecciones de actividad para el mundo se han reducido en dos décimas para año 2015 y en una décima para 2016	las proyecciones de actividad para el mundo se han reducido en dos décimas para el año 2015 y en una décima para 2016	Falta el artículo: 'para año 2015' no es gramatical. La reparación es única porque el OCR omite, no agrega palabras, así que lo que falta es 'el' y no sobra 'año'. Corroborada: 'para el año 2015' aparece 1 vez en esta misma sesión y 30 en el corpus, que es lo que la sección 2 exige.
RPM-2015-08-13:6920:1	2015-08-13	Diego Gianelli Gómez	7	PALABRA_OMITIDA	desde la Reunión previa se observó una depreciación generalizada de la mayoría las monedas frente al dólar	desde la Reunión previa se observó una depreciación generalizada de la mayoría de las monedas frente al dólar	Falta la preposición 'de'. 'la mayoría las monedas' no es gramatical y la reparación es única; la construcción correcta 'la mayoría de las' aparece 89 veces en el corpus. MEDIDO CON CUIDADO: la frase defectuosa completa aparece 3 veces, y las 3 son la misma oración de plantilla que el área repite mes a mes (6867:1 y 6876:1 en 2015-07-14, y esta). No es un patrón legítimo de la fuente sino el mismo defecto copiado, y se corrige aquí por ser la fila leída; las otras dos quedan pendientes para la sesión 2015-07-14.
RPM-2015-08-13:6923:1	2015-08-13	Sebastián Claro Edwards	1	PALABRA_OMITIDA	en términos de los precios de commodities y de las condiciones financiera.	en términos de los precios de commodities y de las condiciones financieras.	Falta la ese del plural: 'las condiciones financiera' no concuerda y no hay otra lectura. Corroborada donde el criterio exige: 'condiciones financieras' aparece 3 veces en esta misma sesión y 571 en el corpus.
RPM-2015-08-13:6924:1	2015-08-13	Pablo García Silva	1	PALABRA_OMITIDA	a lo que suma la incertidumbre respecto de futuros movimientos de tasa por parte de la Reserva Federal	a lo que se suma la incertidumbre respecto de futuros movimientos de tasa por parte de la Reserva Federal	Falta el pronombre 'se': sin él la oración queda sin objeto y no se sostiene. Corroborada: 'a lo que se suma' aparece 4 veces en esta misma sesión y 45 en el corpus.
RPM-2015-08-13:6925:1	2015-08-13	Rodrigo Vergara Montes	1	PALABRA_OMITIDA	A su juicio, los riesgos más importante para Chile provienen de China	A su juicio, los riesgos más importantes para Chile provienen de China	Falta la ese del plural: 'los riesgos más importante' no concuerda y no tiene otra lectura. Es un defecto de letra, no una sustitución de palabra, así que no hay lectura alternativa que proteger y no se pide corroboración; aun así 'riesgos más importantes' aparece 1 vez en el corpus.
RPM-2015-08-13:6926:1	2015-08-13	Alberto Naudon Dell'Oro	1	PALABRA_ERRONEA	forma parte del análisis preliminar realizado para al IPoM y enfatiza	forma parte del análisis preliminar realizado para el IPoM y enfatiza	'al' por 'el': 'realizado para al IPoM' no es gramatical y la reparación es única. Corroborada donde el criterio exige: 'para el IPoM' aparece 3 veces en esta misma sesión y 33 en el corpus.
RPM-2015-08-13:6926:2	2015-08-13	Rodrigo Vergara Montes	1	PALABRA_DUPLICADA	No habiendo más consultas ni comentarios en lo concerniente al escenario internacional, el Presidente señor Rodrigo Vergara da paso a la exposición del escenario interno. No habiendo más consultas ni comentarios en lo concerniente al escenario internacional, el Presidente señor Rodrigo Vergara da paso a la exposición del escenario interno.	No habiendo más consultas ni comentarios en lo concerniente al escenario internacional, el Presidente señor Rodrigo Vergara da paso a la exposición del escenario interno.	LA FILA ENTERA ES LA MISMA ORACIÓN DOS VECES. Verificado carácter por carácter: el texto mide 341 y es exactamente frase + espacio + frase, con la frase de 170 caracteres repetida 2 veces. MEDIDO EN TODO EL CORPUS: es la única fila de las 9.723 con una oración de más de 40 caracteres repetida dos veces seguidas, y la misma oración aparece correctamente, una sola vez, en otras 8 filas de 2015 (6613:1, 6715:2, 6766:1, 6829:2, 6884:2, 7003:2, 7071:2 y 7179:3). Así que la forma correcta está documentada ocho veces y no hay lectura en que la duplicación sea intencional: es una fórmula de transición del acta, no un énfasis. Se elimina la segunda copia sin tocar una letra de la primera.
RPM-2015-08-13:6937:1	2015-08-13	Alberto Naudon Dell'Oro	1	PUNTUACION	lo que lleva a una corrección importante de la velocidad de expansión del cuarto trimestre, desde 0.9 a 0,4.	lo que lleva a una corrección importante de la velocidad de expansión del cuarto trimestre, desde 0,9 a 0,4.	Punto usado como separador decimal donde corresponde coma. La corroboración está dentro de la misma frase: el segundo término ya dice '0,4' con coma. Medido con cuidado porque el patrón digito.digito aparece 388 veces en el corpus y la inmensa mayoría son separadores de miles ('US$ 2.969', '15.200 unidades') o horas ('17.10 hrs.'), así que una regla ciega habría destrozado cifras. El discriminador es el cero inicial: no existe el separador de miles '0.9'. '0.9' aparece 3 veces en el corpus, esta y dos en RPM-2008-09-04:2088:1, y '0,9' aparece 63.
RPM-2015-08-13:6937:1	2015-08-13	Alberto Naudon Dell'Oro	2	PALABRA_OMITIDA	a ello se agrega una revisión a la baja de la proyección el PIB de Recursos Naturales	a ello se agrega una revisión a la baja de la proyección del PIB de Recursos Naturales	Falta la de de 'del': 'la proyección el PIB' no es gramatical y la reparación es única, porque el OCR omite letras y no las agrega. 'proyección del PIB' aparece 24 veces en el corpus.
RPM-2015-08-13:6941:1	2015-08-13	Miguel Fuentes Díaz	1	LETRA_CONFUNDIDA	señala que el consumo privado se corrige a la baja en tomo a cuatro décimas respecto del último IPoM	señala que el consumo privado se corrige a la baja en torno a cuatro décimas respecto del último IPoM	Falta la erre: 'en tomo a' por 'en torno a'. 'tomo' es palabra real, así que la sección 2 bis pide corroboración en la fila o en la sesión, y la hay de sobra: 'en torno a' aparece 10 veces en esta misma sesión y 1.678 en el corpus. DEFECTO SISTEMATICO: 'en tomo a' aparece 24 veces en el corpus, así que quedan 23 ocurrencias pendientes.
